country,sex,year,services_000
bol,m,1982,375.3999938964844
bol,f,1982,244.6999969482422
bol,mf,1983,590.4000244140625
bol,m,1983,354.1000061035156
bol,f,1983,236.1999969482422
bol,mf,1984,613.5
bol,m,1984,366.8999938964844
bol,f,1984,246.6999969482422
bol,mf,1985,616.0999755859375
bol,m,1985,370.5
bol,f,1985,245.6999969482422
bol,mf,1986,662.4000244140625
bol,m,1986,407.29998779296875
bol,f,1986,255.0
bol,mf,1987,664.5999755859375
bol,m,1987,407.20001220703125
bol,f,1987,257.5
bol,mf,1988,703.9000244140625
bol,m,1988,433.29998779296875
bol,f,1988,270.70001220703125
bol,mf,1989,625.7100219726562
bol,m,1989,309.6700134277344
bol,f,1989,316.0400085449219
bol,mf,1990,674.8800048828125
bol,m,1990,343.5400085449219
bol,f,1990,332.3500061035156
bol,mf,1991,679.5800170898438
bol,m,1991,334.04998779296875
bol,f,1991,345.5299987792969
bol,mf,1992,674.6400146484375
bol,m,1992,328.4599914550781
bol,f,1992,346.6700134277344
bol,mf,1993,762.72802734375
bol,m,1993,364.61700439453125
bol,f,1993,398.1499938964844
bol,mf,1994,822.4199829101562
bol,m,1994,388.3299865722656
bol,f,1994,434.07000732421875
bol,mf,1995,866.9299926757812
bol,m,1995,412.04998779296875
bol,f,1995,453.8599853515625
bol,mf,1996,1228.0899658203125
bol,m,1996,552.9099731445312
bol,f,1996,675.1799926757812
bol,mf,1997,1213.260009765625
bol,m,1997,569.2100219726562
bol,f,1997,643.0700073242188
bol,mf,1999,1430.364013671875
bol,m,1999,676.1580200195312
bol,f,1999,754.2059936523438
bol,mf,2000,1485.136962890625
bol,m,2000,672.2730102539062
bol,f,2000,813.864013671875
bol,mf,2001,1476.9990234375
bol,m,2001,669.7520141601562
bol,f,2001,807.2470092773438
bol,mf,2002,1467.468017578125
bol,m,2002,661.8049926757812
bol,f,2002,805.6630249023438
bol,mf,2003,1862.3699951171875
bol,m,2003,825.1900024414062
bol,f,2003,1037.1800537109375
bol,mf,2004,1862.5
bol,m,2004,825.2999877929688
bol,f,2004,1037.0
bol,mf,2005,1787.699951171875
bol,m,2005,836.5
bol,f,2005,951.5
bol,mf,2006,1958.4000244140625
bol,m,2006,926.5
bol,f,2006,1032.0
bol,mf,2007,2066.5
bol,m,2007,966.4000244140625
bol,f,2007,1100.4000244140625
bol,mf,2008,2287.60791015625
bol,m,2008,1067.718994140625
bol,f,2008,1219.8890380859375
bol,mf,2009,2398.929931640625
bwa,mf,1985,86.43399810791016
bwa,m,1985,38.22999954223633
bwa,f,1985,48.20399856567383
bwa,mf,1996,202.64199829101562
bwa,m,1996,94.24500274658203
bwa,f,1996,108.39700317382812
bwa,mf,1998,247.29600524902344
bwa,m,1998,113.47799682617188
bwa,f,1998,133.7429962158203
bwa,mf,2000,281.1860046386719
bwa,m,2000,136.5989990234375
bwa,f,2000,144.25799560546875
bwa,mf,2001,276.02398681640625
bwa,m,2001,136.65899658203125
bwa,f,2001,139.36500549316406
bwa,mf,2003,259.57000732421875
bwa,m,2003,106.47799682617188
bwa,f,2003,153.09100341796875
bwa,mf,2006,296.0
bwa,m,2006,128.8000030517578
bwa,f,2006,167.10000610351562
bwa,mf,2010,324.7799987792969
bwa,m,2010,143.26400756835938
bwa,f,2010,181.7209930419922
bra,mf,1981,20940.0
bra,m,1981,11388.0
bra,f,1981,9552.0
bra,mf,1982,22574.0
bra,m,1982,12099.0
bra,f,1982,10474.0
bra,mf,1983,23058.0
bra,m,1983,12319.0
bra,f,1983,10739.0
bra,mf,1984,24310.0
bra,m,1984,12862.0
bra,f,1984,11449.0
bra,mf,1985,26492.0
bra,m,1985,14096.0
bra,f,1985,12395.0
bra,mf,1986,27710.0
bra,m,1986,14458.0
bra,f,1986,13253.0
bra,mf,1987,29620.0
bra,m,1987,15431.0
bra,f,1987,14189.0
bra,mf,1988,30788.0
bra,m,1988,15898.0
bra,f,1988,14889.0
bra,mf,1989,32232.0
bra,m,1989,16782.0
bra,f,1989,15448.0
bra,mf,1990,33826.0
bra,m,1990,17519.0
bra,f,1990,16308.0
bra,mf,1992,33586.0
bra,m,1992,17044.0
bra,f,1992,16541.0
bra,mf,1993,34540.0
bra,m,1993,17539.0
bra,f,1993,17002.0
bra,mf,1995,37835.0
bra,m,1995,18900.0
bra,f,1995,18934.0
bra,mf,1996,37863.0
bra,m,1996,19000.0
bra,f,1996,18863.0
bra,mf,1997,38696.0
bra,m,1997,19477.0
bra,f,1997,19219.0
bra,mf,1998,39553.0
bra,m,1998,19907.0
bra,f,1998,19645.0
bra,mf,1999,40498.0
bra,m,1999,20279.0
bra,f,1999,20221.0
bra,mf,2000,38785.4609375
bra,m,2000,19939.0703125
bra,f,2000,18846.380859375
bra,mf,2001,44858.0
bra,m,2001,22152.0
bra,f,2001,22707.0
bra,mf,2002,45618.0
bra,m,2002,22535.0
bra,f,2002,23082.0
bra,mf,2003,46656.0
bra,m,2003,23039.0
bra,f,2003,23617.0
bra,mf,2004,48877.0
bra,m,2004,23778.0
bra,f,2004,25100.0
bra,mf,2005,50503.0
bra,m,2005,24582.0
bra,f,2005,25923.0
bra,mf,2006,52765.0
bra,m,2006,25493.0
bra,f,2006,27269.0
bra,mf,2007,54043.0
bra,m,2007,26057.0
bra,f,2007,27985.0
bra,mf,2008,55193.73046875
bra,m,2008,26465.7109375
bra,f,2008,28728.01953125
bra,mf,2009,56279.7109375
bra,m,2009,26819.359375
bra,f,2009,29460.359375
bra,mf,2010,16590.330078125
bra,mf,2011,58357.5703125
bra,m,2011,28029.0390625
bra,f,2011,30328.5390625
bra,mf,2012,59402.359375
bra,m,2012,28318.560546875
bra,f,2012,31083.80078125
bra,mf,2013,60783.4296875
bra,m,2013,28776.529296875
bra,f,2013,32006.900390625
bra,mf,2014,17673.830078125
vgb,mf,1991,6.510000228881836
vgb,m,1991,3.009999990463257
vgb,f,1991,3.490000009536743
vgb,mf,2009,16.134000778198242
vgb,mf,2010,16.152000427246094
brn,mf,1991,78.7239990234375
brn,m,1991,47.94599914550781
brn,f,1991,30.777999877929688
brn,mf,2001,112.91100311279297
brn,m,2001,59.47800064086914
brn,f,2001,53.43299865722656
brn,mf,2014,153.11599731445312
brn,m,2014,81.26699829101562
brn,f,2014,71.68499755859375
bgr,mf,1980,1437.5
bgr,mf,1981,1461.5
bgr,mf,1982,1482.5999755859375
bgr,mf,1983,1494.5
bgr,mf,1984,1504.5999755859375
bgr,mf,1985,1516.300048828125
bgr,mf,1986,1529.699951171875
bgr,mf,1987,1547.199951171875
bgr,mf,1988,1565.4000244140625
bgr,mf,1989,1571.699951171875
bgr,mf,1990,1529.0999755859375
bgr,mf,1991,1401.9000244140625
bgr,mf,1992,1317.800048828125
bgr,mf,1993,1330.5
bgr,mf,1994,1361.800048828125
bgr,mf,1995,1399.699951171875
bgr,mf,1996,1404.300048828125
bgr,mf,2000,1532.5
bgr,m,2000,707.9000244140625
bgr,f,2000,824.5999755859375
bgr,mf,2001,1573.199951171875
bgr,m,2001,735.5999755859375
bgr,f,2001,837.0999755859375
bgr,mf,2002,1573.199951171875
bgr,m,2002,739.0
bgr,f,2002,834.5
bgr,mf,2003,1615.0999755859375
bgr,m,2003,761.0999755859375
bgr,f,2003,854.2000122070312
bgr,mf,2004,1652.9000244140625
bgr,m,2004,780.2999877929688
bgr,f,2004,872.5
bgr,mf,2005,1680.4000244140625
bgr,m,2005,790.0999755859375
bgr,f,2005,885.7000122070312
bgr,mf,2006,1767.9000244140625
bgr,m,2006,813.4000244140625
bgr,f,2006,949.9000244140625
bgr,mf,2007,1830.0
bgr,m,2007,835.9000244140625
bgr,f,2007,994.0
bgr,mf,2008,1856.699951171875
bgr,m,2008,839.5999755859375
bgr,f,2008,1016.7999877929688
bgr,mf,2009,1846.699951171875
bgr,m,2009,826.5999755859375
bgr,f,2009,1020.0999755859375
bgr,mf,2010,1802.4000244140625
bgr,m,2010,801.2999877929688
bgr,f,2010,1001.0999755859375
bgr,mf,2011,1807.5
bgr,m,2011,819.7000122070312
bgr,f,2011,988.0
bgr,mf,2012,1800.0
bgr,m,2012,827.5
bgr,f,2012,972.4000244140625
bgr,mf,2013,1822.5
bgr,m,2013,839.7000122070312
bgr,f,2013,983.0
bgr,mf,2014,1838.0
bgr,m,2014,840.4000244140625
bgr,f,2014,997.7999877929688
bfa,mf,1994,348.9859924316406
bfa,mf,2003,583.1370239257812
bfa,m,2003,317.927001953125
bfa,f,2003,265.2090148925781
bfa,mf,2005,
bfa,m,2005,
bfa,f,2005,
bfa,mf,2006,681.0980224609375
bfa,m,2006,386.6180114746094
bfa,f,2006,294.4800109863281
bfa,mf,2007,
bfa,m,2007,
bfa,f,2007,
bdi,mf,1998,145.84300231933594
bdi,m,1998,107.36900329589844
bdi,f,1998,38.472999572753906
khm,mf,1998,883.3820190429688
khm,m,1998,551.083984375
khm,f,1998,333.57598876953125
khm,mf,2000,941.9450073242188
khm,m,2000,518.4240112304688
khm,f,2000,423.52099609375
khm,mf,2001,1202.8509521484375
khm,m,2001,617.5709838867188
khm,f,2001,585.281982421875
khm,mf,2004,2156.160888671875
khm,m,2004,1169.553955078125
khm,f,2004,986.6069946289062
khm,mf,2008,1335.012939453125
khm,m,2008,768.9299926757812
khm,f,2008,566.0830078125
khm,mf,2010,2269.113037109375
khm,m,2010,1144.1610107421875
khm,f,2010,1124.9520263671875
cmr,mf,1986,533.8599853515625
cmr,mf,2001,1170.9940185546875
cmr,m,2001,587.364990234375
cmr,f,2001,583.6279907226562
can,mf,1980,7069.0
can,m,1980,3620.0
can,f,1980,3451.0
can,mf,1981,7289.0
can,m,1981,3668.0
can,f,1981,3624.0
can,mf,1982,7241.0
can,m,1982,3619.0
can,f,1982,3622.0
can,mf,1983,7359.0
can,m,1983,3664.0
can,f,1983,3694.0
can,mf,1984,7528.0
can,m,1984,3704.0
can,f,1984,3823.0
can,mf,1985,7795.0
can,m,1985,3808.0
can,f,1985,3989.0
can,mf,1986,8054.0
can,m,1986,3924.0
can,f,1986,4128.0
can,mf,1987,8616.0009765625
can,m,1987,4166.60009765625
can,f,1987,4449.39990234375
can,mf,1988,8883.7998046875
can,m,1988,4253.5
can,f,1988,4630.10009765625
can,mf,1989,9091.599609375
can,m,1989,4303.39990234375
can,f,1989,4787.7998046875
can,mf,1990,9264.0009765625
can,m,1990,4355.7998046875
can,f,1990,4907.89990234375
can,mf,1991,9262.5
can,m,1991,4332.0
can,f,1991,4929.10009765625
can,mf,1992,9265.6005859375
can,m,1992,4337.5
can,f,1992,4928.10009765625
can,mf,1993,9397.6005859375
can,m,1993,4404.7001953125
can,f,1993,4991.798828125
can,mf,1994,9588.7998046875
can,m,1994,4487.2998046875
can,f,1994,5100.10009765625
can,mf,1995,9746.900390625
can,m,1995,4562.798828125
can,f,1995,5184.2001953125
can,mf,1996,9867.7998046875
can,m,1996,4612.60009765625
can,f,1996,5253.89892578125
can,mf,1997,10052.7998046875
can,m,1997,4701.5
can,f,1997,5351.10009765625
can,mf,1998,10307.099609375
can,m,1998,4781.2001953125
can,f,1998,5524.0
can,mf,1999,10595.099609375
can,m,1999,4909.89990234375
can,f,1999,5684.7998046875
can,mf,2000,10866.7998046875
can,m,2000,5013.10009765625
can,f,2000,5852.59912109375
can,mf,2001,11169.5
can,m,2001,5136.5
can,f,2001,6032.30078125
can,mf,2002,11422.599609375
can,m,2002,5218.5
can,f,2002,6201.7998046875
can,mf,2003,11740.7998046875
can,m,2003,5345.298828125
can,f,2003,6393.5
can,mf,2004,11932.2001953125
can,m,2004,5419.2001953125
can,f,2004,6512.89990234375
can,mf,2005,12130.099609375
can,m,2005,5501.7001953125
can,f,2005,6627.5
can,mf,2006,12434.2998046875
can,m,2006,5639.10009765625
can,f,2006,6794.39990234375
can,mf,2007,12812.2998046875
can,m,2007,5792.60009765625
can,f,2007,7017.10009765625
can,mf,2008,13043.5
can,m,2008,5875.10009765625
can,f,2008,7166.5
can,mf,2009,13020.099609375
can,m,2009,5806.59912109375
can,f,2009,7212.0
can,mf,2010,13248.7998046875
can,m,2010,5918.7998046875
can,f,2010,7329.7001953125
can,mf,2011,13430.5
can,m,2011,6057.0
can,f,2011,7372.2001953125
can,mf,2012,13575.2001953125
can,m,2012,6097.10107421875
can,f,2012,7477.0
can,mf,2013,13791.2998046875
can,m,2013,6173.39990234375
can,f,2013,7616.7001953125
can,mf,2014,13915.7001953125
can,m,2014,6257.7998046875
can,f,2014,7657.80078125
cym,mf,1991,12.630000114440918
cym,m,1991,5.25
cym,f,1991,7.400000095367432
cym,mf,2005,26.781999588012695
cym,m,2005,10.677000045776367
cym,f,2005,16.104999542236328
cym,mf,2006,26.757999420166016
cym,m,2006,10.902999877929688
cym,f,2006,15.854999542236328
cym,mf,2007,26.808000564575195
cym,m,2007,11.192000389099121
cym,f,2007,15.614999771118164
cym,mf,2008,29.242000579833984
cym,m,2008,12.194999694824219
cym,f,2008,17.049999237060547
cym,mf,2009,26.992000579833984
cym,m,2009,11.088000297546387
cym,f,2009,15.904000282287598
cym,mf,2010,28.801000595092773
cym,m,2010,12.640999794006348
cym,f,2010,16.15999984741211
cym,mf,2011,28.128000259399414
cym,m,2011,11.979999542236328
cym,f,2011,16.145999908447266
cym,mf,2012,30.257999420166016
cym,m,2012,12.944000244140625
cym,f,2012,17.315000534057617
cym,mf,2013,30.158000946044922
cym,m,2013,12.545999526977539
cym,f,2013,17.61199951171875
tcd,mf,1993,312.0889892578125
tcd,m,1993,175.6020050048828
tcd,f,1993,136.00999450683594
chl,mf,1980,1948.4000244140625
chl,m,1980,1173.5
chl,f,1980,775.0
chl,mf,1981,1984.5
chl,m,1981,1192.9000244140625
chl,f,1981,791.7000122070312
chl,mf,1982,1925.699951171875
chl,m,1982,1160.199951171875
chl,f,1982,765.7999877929688
chl,mf,1983,2122.300048828125
chl,m,1983,1273.4000244140625
chl,f,1983,848.7000122070312
chl,mf,1984,2134.800048828125
chl,m,1984,1292.5
chl,f,1984,842.5
chl,mf,1985,2216.699951171875
chl,m,1985,1289.4000244140625
chl,f,1985,927.2999877929688
chl,mf,1986,2267.10009765625
chl,m,1986,1309.9000244140625
chl,f,1986,957.7000122070312
chl,mf,1987,2247.699951171875
chl,m,1987,1293.5999755859375
chl,f,1987,954.0
chl,mf,1988,2339.5
chl,m,1988,1318.0
chl,f,1988,1021.0999755859375
chl,mf,1989,2395.0
chl,m,1989,1335.699951171875
chl,f,1989,1059.0999755859375
chl,mf,1990,2474.300048828125
chl,m,1990,1364.5999755859375
chl,f,1990,1109.4000244140625
chl,mf,1991,2478.800048828125
chl,m,1991,1380.9000244140625
chl,f,1991,1097.5999755859375
chl,mf,1992,2649.5
chl,m,1992,1457.0
chl,f,1992,1192.300048828125
chl,mf,1993,2802.60009765625
chl,m,1993,1550.199951171875
chl,f,1993,1252.4000244140625
chl,mf,1994,2879.0
chl,m,1994,1593.5
chl,f,1994,1285.4000244140625
chl,mf,1995,2926.300048828125
chl,m,1995,1628.199951171875
chl,f,1995,1298.0999755859375
chl,mf,1996,3073.10009765625
chl,m,1996,1724.0999755859375
chl,f,1996,1349.0
chl,mf,1997,3135.800048828125
chl,m,1997,1715.9000244140625
chl,f,1997,1419.800048828125
chl,mf,1998,3261.60009765625
chl,m,1998,1786.300048828125
chl,f,1998,1475.300048828125
chl,mf,1999,3358.5
chl,m,1999,1867.800048828125
chl,f,1999,1490.9000244140625
chl,mf,2000,3345.699951171875
chl,m,2000,1864.0999755859375
chl,f,2000,1481.5999755859375
chl,mf,2001,3423.10009765625
chl,m,2001,1925.699951171875
chl,f,2001,1497.300048828125
chl,mf,2002,3465.0
chl,m,2002,1937.5999755859375
chl,f,2002,1527.4000244140625
chl,mf,2003,3575.699951171875
chl,m,2003,1970.800048828125
chl,f,2003,1604.9000244140625
chl,mf,2004,2555.235107421875
chl,mf,2005,2682.330078125
chl,mf,2006,2778.18994140625
chl,mf,2007,2876.468017578125
chl,mf,2008,2971.237060546875
chl,mf,2009,3001.85693359375
chl,mf,2010,4801.20703125
chl,m,2010,2381.740966796875
chl,f,2010,2419.465087890625
chl,mf,2011,5038.29296875
chl,m,2011,2473.112060546875
chl,f,2011,2565.181884765625
chl,mf,2012,5059.3232421875
chl,m,2012,2451.827880859375
chl,f,2012,2607.492919921875
chl,mf,2013,5301.85205078125
chl,m,2013,2577.218017578125
chl,f,2013,2724.635009765625
chn,mf,1987,56640.0
chn,mf,1988,60050.0
chn,mf,1989,61120.0
chn,mf,1990,63400.0
chn,mf,1991,66370.0
chn,mf,1992,69760.0
chn,mf,1993,70560.0
chn,mf,1994,77820.0
chn,mf,1995,83350.0
chn,mf,1996,87400.0
chn,mf,1997,91550.0
chn,mf,1998,90180.0
chn,mf,1999,92220.0
chn,mf,2000,91670.0
chn,mf,2001,92940.0
chn,mf,2002,119010.0
chn,mf,2003,55448.0
chn,m,2003,33314.0
chn,f,2003,22134.0
chn,mf,2004,55854.0
chn,m,2004,33397.0
chn,f,2004,22457.0
chn,mf,2005,56465.0
chn,m,2005,33673.0
chn,f,2005,22792.0
chn,mf,2006,57236.0
chn,m,2006,34008.0
chn,f,2006,23228.0
chn,mf,2007,58425.0
chn,m,2007,34571.0
chn,f,2007,23854.0
chn,mf,2008,60153.73046875
chn,mf,2009,61724.0
chn,mf,2010,63696.0
chn,mf,2011,67776.0
col,mf,1980,2068.699951171875
col,m,1980,1168.0999755859375
col,f,1980,900.5
col,mf,1985,2146.300048828125
col,m,1985,1235.199951171875
col,f,1985,911.0999755859375
col,mf,1986,2256.699951171875
col,m,1986,1295.699951171875
col,f,1986,961.0999755859375
col,mf,1987,2360.39990234375
col,m,1987,1317.9000244140625
col,f,1987,1042.5999755859375
col,mf,1988,2451.699951171875
col,m,1988,1368.5
col,f,1988,1083.300048828125
col,mf,1989,2524.39990234375
col,m,1989,1412.9000244140625
col,f,1989,1111.699951171875
col,mf,1990,2926.199951171875
col,m,1990,1663.9000244140625
col,f,1990,1262.300048828125
col,mf,1991,3300.60009765625
col,m,1991,1837.4000244140625
col,f,1991,1463.199951171875
col,mf,1992,3372.39990234375
col,m,1992,1825.5999755859375
col,f,1992,1546.800048828125
col,mf,1993,3558.89990234375
col,m,1993,1933.5999755859375
col,f,1993,1625.4000244140625
col,mf,1994,3618.89990234375
col,m,1994,1978.800048828125
col,f,1994,1640.300048828125
col,mf,1995,3684.5
col,m,1995,1968.4000244140625
col,f,1995,1716.0999755859375
col,mf,1996,3729.300048828125
col,m,1996,2042.800048828125
col,f,1996,1686.5
col,mf,1997,4019.800048828125
col,m,1997,2143.199951171875
col,f,1997,1876.5999755859375
col,mf,1998,4090.5
col,m,1998,2161.89990234375
col,f,1998,1928.800048828125
col,mf,1999,4203.7998046875
col,m,1999,2204.800048828125
col,f,1999,1999.199951171875
col,mf,2000,4329.2998046875
col,m,2000,2204.800048828125
col,f,2000,2124.60009765625
col,mf,2001,6983.875
col,m,2001,3567.111083984375
col,f,2001,3416.763916015625
col,mf,2002,9445.2001953125
col,m,2002,4681.7001953125
col,f,2002,4763.60009765625
col,mf,2003,10064.7001953125
col,m,2003,5040.60009765625
col,f,2003,5024.2001953125
col,mf,2004,10074.099609375
col,m,2004,5111.2998046875
col,f,2004,4962.7001953125
col,mf,2005,10105.099609375
col,m,2005,5069.2998046875
col,f,2005,5035.89990234375
col,mf,2006,9971.025390625
col,m,2006,5019.0908203125
col,f,2006,4951.93505859375
col,mf,2007,10579.7001953125
col,m,2007,5360.89990234375
col,f,2007,5218.7998046875
col,mf,2008,10902.400390625
col,m,2008,5526.10009765625
col,f,2008,5376.39990234375
col,mf,2009,11333.8896484375
col,m,2009,5621.6201171875
col,f,2009,5712.26806640625
col,mf,2010,11847.5302734375
col,m,2010,5819.02392578125
col,f,2010,6028.5087890625
col,mf,2011,12280.2099609375
col,m,2011,5998.0751953125
col,f,2011,6282.1298828125
col,mf,2012,12825.83984375
col,m,2012,6263.20703125
col,f,2012,6562.6318359375
col,mf,2013,13409.919921875
col,m,2013,6533.94189453125
col,f,2013,6875.81787109375
col,mf,2014,13781.1201171875
col,m,2014,6684.35791015625
col,f,2014,7096.76611328125
cog,mf,2005,502.9809875488281
cog,m,2005,266.7279968261719
cog,f,2005,236.25
cok,mf,2011,5.826000213623047
cok,m,2011,2.813999891281128
cok,f,2011,3.01200008392334
cri,mf,1980,349.79998779296875
cri,m,1980,219.60000610351562
cri,f,1980,130.1999969482422
cri,mf,1981,358.8999938964844
cri,m,1981,219.3000030517578
cri,f,1981,139.5
cri,mf,1982,366.6000061035156
cri,m,1982,224.39999389648438
cri,f,1982,142.3000030517578
cri,mf,1983,380.70001220703125
cri,m,1983,239.3000030517578
cri,f,1983,141.5
cri,mf,1984,413.5
cri,m,1984,249.60000610351562
cri,f,1984,163.89999389648438
cri,mf,1985,421.79998779296875
cri,m,1985,260.8999938964844
cri,f,1985,160.89999389648438
cri,mf,1986,420.79998779296875
cri,m,1986,259.0
cri,f,1986,161.6999969482422
cri,mf,1987,428.20001220703125
cri,m,1987,254.5
cri,f,1987,173.8000030517578
cri,mf,1988,448.1000061035156
cri,m,1988,267.8999938964844
cri,f,1988,180.1999969482422
cri,mf,1989,459.79998779296875
cri,m,1989,275.0
cri,f,1989,184.8000030517578
cri,mf,1990,483.0
cri,m,1990,286.5
cri,f,1990,196.5
cri,mf,1991,476.1000061035156
cri,m,1991,279.5
cri,f,1991,196.39999389648438
cri,mf,1992,510.1000061035156
cri,m,1992,297.8999938964844
cri,f,1992,212.3000030517578
cri,mf,1993,553.4000244140625
cri,m,1993,326.3999938964844
cri,f,1993,227.0
cri,mf,1994,586.7000122070312
cri,m,1994,345.8999938964844
cri,f,1994,240.8000030517578
cri,mf,1995,625.0
cri,m,1995,371.3999938964844
cri,f,1995,253.5
cri,mf,1996,619.5999755859375
cri,m,1996,366.8999938964844
cri,f,1996,252.89999389648438
cri,mf,1997,676.5
cri,m,1997,388.6000061035156
cri,f,1997,287.70001220703125
cri,mf,1998,729.0
cri,m,1998,416.1000061035156
cri,f,1998,312.8999938964844
cri,mf,1999,734.7999877929688
cri,m,1999,409.3999938964844
cri,f,1999,325.29998779296875
cri,mf,2000,747.0999755859375
cri,m,2000,424.8999938964844
cri,f,2000,322.1000061035156
cri,mf,2001,942.2999877929688
cri,m,2001,518.0
cri,f,2001,424.29998779296875
cri,mf,2002,972.5
cri,m,2002,529.9000244140625
cri,f,2002,442.6000061035156
cri,mf,2003,1020.7000122070312
cri,m,2003,557.7000122070312
cri,f,2003,463.29998779296875
cri,mf,2004,1039.5999755859375
cri,m,2004,576.2999877929688
cri,f,2004,463.3999938964844
cri,mf,2005,1117.5999755859375
cri,m,2005,604.0
cri,f,2005,513.7999877929688
cri,mf,2006,1171.9000244140625
cri,m,2006,629.4000244140625
cri,f,2006,542.4000244140625
cri,mf,2007,1237.4000244140625
cri,m,2007,663.5
cri,f,2007,573.9000244140625
cri,mf,2008,1285.699951171875
cri,m,2008,684.9000244140625
cri,f,2008,600.7999877929688
cri,mf,2009,1258.6619873046875
cri,m,2009,648.02099609375
cri,f,2009,610.6409912109375
cri,mf,2010,1230.8260498046875
cri,m,2010,642.02197265625
cri,f,2010,588.8040161132812
cri,mf,2011,1309.4010009765625
cri,m,2011,674.14697265625
cri,f,2011,635.2540283203125
cri,mf,2012,1346.4139404296875
cri,m,2012,703.697998046875
cri,f,2012,642.7160034179688
cri,mf,2013,1379.4300537109375
cri,m,2013,718.2760009765625
cri,f,2013,661.1539916992188
hrv,mf,1996,784.0999755859375
hrv,m,1996,379.5
hrv,f,1996,404.70001220703125
hrv,mf,1997,839.2999877929688
hrv,m,1997,404.20001220703125
hrv,f,1997,435.1000061035156
hrv,mf,1998,824.5999755859375
hrv,m,1998,394.29998779296875
hrv,f,1998,430.29998779296875
hrv,mf,1999,787.0999755859375
hrv,m,1999,369.6000061035156
hrv,f,1999,417.29998779296875
hrv,mf,2000,877.5999755859375
hrv,m,2000,423.20001220703125
hrv,f,2000,454.79998779296875
hrv,mf,2001,797.2999877929688
hrv,m,2001,387.20001220703125
hrv,f,2001,410.1000061035156
hrv,mf,2002,827.2000122070312
hrv,m,2002,394.70001220703125
hrv,f,2002,432.6000061035156
hrv,mf,2003,809.2999877929688
hrv,m,2003,385.3999938964844
hrv,f,2003,423.70001220703125
hrv,mf,2004,839.7999877929688
hrv,m,2004,395.5
hrv,f,2004,444.29998779296875
hrv,mf,2005,846.0
hrv,m,2005,402.5
hrv,f,2005,443.6000061035156
hrv,mf,2006,887.0
hrv,m,2006,407.29998779296875
hrv,f,2006,479.70001220703125
hrv,mf,2007,982.2999877929688
hrv,m,2007,463.0
hrv,f,2007,519.2000122070312
hrv,mf,2008,991.0
hrv,m,2008,461.3999938964844
hrv,f,2008,529.5999755859375
hrv,mf,2009,1004.7000122070312
hrv,m,2009,455.70001220703125
hrv,f,2009,549.0999755859375
hrv,mf,2010,977.7999877929688
hrv,m,2010,443.70001220703125
hrv,f,2010,533.7999877929688
hrv,mf,2011,925.5
hrv,m,2011,429.70001220703125
hrv,f,2011,495.6000061035156
hrv,mf,2012,927.9000244140625
hrv,m,2012,428.1000061035156
hrv,f,2012,499.70001220703125
hrv,mf,2013,929.5
hrv,m,2013,406.29998779296875
